,accdate,Operator_ID,AccTypeCodeDescr,AccSubTypeCodeDescr,acctype,BAITFISH Code,AccPreventable,Retraining,vehbusno,vehmake,vehyear,Drv_Age,CoDrvSex,Roadway,RoadwayLightConditions,RoadwayWeather,RoadwaySurface,Addr_Type,Neighborhood,LocAddr1,FileNumber,Longitude,Latitude,SpeedLimitCategory,n_accidents_in_0.003,n_accidents_in_0.006,n_accidents_in_0.0015,n_accidents_in_0.00075,n_accidents_in_0.0005,accday,acctime,acctimeperiod,days_pick_start,days_absent,days_excused,days_holiday,days_late,days_medical,days_vacation,days_last_accident,days_employment,freq_absence_one_week,freq_extra_one_week,freq_absence_one_month,freq_extra_one_month,freq_absence_two_month,freq_extra_two_month,accyear,accmonth,accday_
228,2017-05-18 11:20:00,19,3,4,2,8,0,0,763,1,2007,66.0,2,5,2,0,0,0,5,761,749,-77.6092638,43.1991356,4,2,19,2,1,1,2017-05-18 00:00:00,11:20,1,45.0,48.0,14.0,339.0,-1.0,-1.0,60.0,325.0,409,0.0,0.0,0.03,0.0,0.03,0.0,2017,5,18
229,2017-05-18 08:35:00,62,7,4,4,10,1,1,908,1,2011,63.0,2,5,2,1,0,1,25,830,748,-77.5600039,43.13681620000001,4,9,10,6,6,5,2017-05-18 00:00:00,08:35,1,45.0,8.0,143.0,-1.0,177.0,-1.0,179.0,-1.0,409,0.0,0.0,0.03,0.0,0.03,0.0,2017,5,18
230,2017-05-20 17:26:00,12,3,4,2,8,0,0,1617,4,2016,71.0,2,5,2,0,0,0,25,244,754,-77.6881784,43.2091381,3,15,60,3,0,0,2017-05-20 00:00:00,17:26,2,47.0,33.0,59.0,-1.0,348.0,90.0,237.0,229.0,411,0.0,0.0,0.0,0.0,0.05,0.02,2017,5,20
231,2017-05-20 10:30:00,238,15,8,2,8,0,0,1415,7,2013,63.0,2,5,2,0,0,1,25,829,752,-77.5521952,43.1511036,4,21,27,4,3,3,2017-05-20 00:00:00,10:30,1,47.0,7.0,21.0,299.0,-1.0,31.0,265.0,278.0,411,0.0,0.0,0.33,0.0,0.2,0.0,2017,5,20
232,2017-05-20 16:15:00,302,3,4,2,8,0,0,370,7,2010,38.0,1,5,2,0,0,0,25,443,753,-77.6396854,43.1765085,4,43,117,20,18,0,2017-05-20 00:00:00,16:15,2,47.0,60.0,102.0,142.0,-1.0,-1.0,20.0,254.0,411,0.0,0.0,0.23,0.0,0.12,0.0,2017,5,20
233,2017-05-22 06:26:00,347,3,4,1,8,0,0,376,7,2013,29.0,1,5,2,1,0,1,25,659,755,-77.6241536,43.23513930000001,4,13,22,12,9,9,2017-05-22 00:00:00,06:26,4,49.0,-1.0,31.0,-1.0,-1.0,-1.0,-1.0,-1.0,258,0.0,0.0,0.0,0.0,0.02,0.0,2017,5,22
234,2017-05-23 08:21:00,189,3,4,2,8,0,0,1408,7,2013,61.0,2,1,2,0,0,0,25,530,757,-77.641449,43.16925,4,14,64,4,2,2,2017-05-23 00:00:00,08:21,1,50.0,3.0,7.0,104.0,-1.0,-1.0,304.0,171.0,414,0.57,0.0,0.23,0.0,0.15,0.0,2017,5,23
235,2017-05-23 03:01:00,325,10,7,5,8,0,0,1621,4,2016,44.0,2,5,2,0,0,0,9,50,756,-77.6137396,43.1777599,4,43,121,6,4,4,2017-05-23 00:00:00,03:01,4,50.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50,0.0,0.0,0.0,0.0,0.0,0.0,2017,5,23
236,2017-05-25 09:06:00,177,18,29,2,6,1,1,533,1,2009,52.0,1,5,2,4,4,0,25,474,758,-77.60716339999999,43.1586911,4,84,218,34,26,2,2017-05-25 00:00:00,09:06,1,52.0,28.0,196.0,-1.0,-1.0,-1.0,4.0,-1.0,416,0.43,0.0,0.3,0.03,0.18,0.02,2017,5,25
237,2017-05-25 17:40:00,54,14,39,2,8,0,0,377,7,2013,52.0,2,5,2,4,4,0,25,276,759,-77.6017916,43.16313470000001,4,23,81,11,6,6,2017-05-25 00:00:00,17:40,2,52.0,7.0,16.0,11.0,-1.0,-1.0,151.0,-1.0,416,0.0,0.0,0.17,0.0,0.1,0.0,2017,5,25
238,2017-05-26 14:44:00,351,22,33,2,8,0,0,378,7,2013,22.0,1,5,2,1,0,0,25,293,760,-77.63922,43.1808484,4,62,133,26,23,20,2017-05-26 00:00:00,14:44,2,53.0,-1.0,42.0,-1.0,-1.0,-1.0,-1.0,-1.0,262,0.0,0.0,0.0,0.0,0.05,0.0,2017,5,26
239,2017-05-30 09:40:00,364,2,4,2,4,1,1,1310,7,2012,55.0,1,5,2,1,0,0,34,420,761,-77.6082346,43.15834,4,74,232,5,0,0,2017-05-30 00:00:00,09:40,1,57.0,-1.0,46.0,-1.0,-1.0,-1.0,-1.0,12.0,215,0.0,0.0,0.0,0.0,0.02,0.0,2017,5,30
240,2017-06-03 17:42:00,362,3,4,2,8,0,0,1305,7,2012,38.0,2,6,2,0,0,0,25,69,762,-77.6368103,43.128571,4,15,58,6,6,0,2017-06-03 00:00:00,17:42,2,61.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,270,0.14,0.0,0.07,0.0,0.03,0.0,2017,6,3
241,2017-06-06 11:40:00,85,2,4,2,4,1,1,1601,7,2016,60.0,2,0,2,0,0,0,25,413,763,-77.6082346,43.15834,4,74,232,5,0,0,2017-06-06 00:00:00,11:40,1,64.0,57.0,13.0,-1.0,71.0,-1.0,93.0,116.0,428,0.0,0.0,0.07,0.0,0.05,0.0,2017,6,6
242,2017-06-06 13:55:00,82,9,4,5,8,0,0,771,1,2007,58.0,1,5,2,1,0,0,17,41,764,-77.6078953,43.1738972,4,40,122,19,5,1,2017-06-06 00:00:00,13:55,2,64.0,21.0,1.0,231.0,-1.0,-1.0,44.0,-1.0,428,0.57,0.0,0.53,0.0,0.52,0.0,2017,6,6
243,2017-06-08 11:05:00,142,0,4,3,4,1,1,528,1,2009,41.0,1,5,2,0,0,0,25,409,765,-77.6089468,43.1580474,4,65,234,7,1,0,2017-06-08 00:00:00,11:05,1,66.0,8.0,38.0,297.0,-1.0,-1.0,34.0,-1.0,430,0.0,0.0,0.1,0.0,0.12,0.0,2017,6,8
244,2017-06-10 14:43:00,185,22,31,1,8,0,0,1611,4,2016,60.0,2,4,2,0,0,0,2,284,766,-77.63428189999999,43.0889276,6,21,47,0,0,0,2017-06-10 00:00:00,14:43,2,68.0,153.0,51.0,200.0,-1.0,-1.0,293.0,23.0,432,0.0,0.0,0.0,0.0,0.02,0.0,2017,6,10
245,2017-06-12 23:01:00,380,9,22,5,8,0,0,380,7,2013,50.0,2,5,1,0,0,0,37,303,767,-77.6472364,43.2340558,3,9,52,0,0,0,2017-06-12 00:00:00,23:01,3,70.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,12
246,2017-06-16 16:38:00,388,5,4,3,4,1,1,1316,7,2012,27.0,2,5,2,0,0,0,12,668,770,-77.62801309999999,43.1013234,3,4,30,0,0,0,2017-06-16 00:00:00,16:38,2,74.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,74,0.0,0.0,0.0,0.0,0.0,0.0,2017,6,16
247,2017-06-19 09:11:00,270,9,4,5,8,0,0,1306,7,2012,54.0,2,5,2,0,0,0,25,800,771,-77.6294417,43.148874,4,13,66,10,0,0,2017-06-19 00:00:00,09:11,1,77.0,107.0,350.0,28.0,-1.0,-1.0,92.0,-1.0,441,0.0,0.0,0.03,0.0,0.02,0.0,2017,6,19
248,2017-06-19 16:13:00,69,3,4,2,3,1,1,1413,7,2013,45.0,2,5,2,1,0,0,41,194,769,-77.6228158,43.11466069999999,4,26,87,23,19,19,2017-06-19 00:00:00,16:13,2,77.0,27.0,3.0,220.0,68.0,13.0,71.0,-1.0,441,0.29,0.0,0.27,0.0,0.22,0.0,2017,6,19
249,2017-06-19 08:40:00,214,9,22,5,10,1,1,1615,4,2016,58.0,2,5,2,1,0,0,25,283,768,-77.6367806,43.0888766,3,26,43,14,0,0,2017-06-19 00:00:00,08:40,1,77.0,110.0,54.0,-1.0,33.0,-1.0,1.0,186.0,441,0.86,0.0,0.23,0.0,0.15,0.0,2017,6,19
250,2017-06-20 08:00:00,62,21,41,1,5,1,1,501,1,2009,63.0,2,5,2,0,0,1,25,810,772,-77.63729099999999,43.1499607,4,54,94,17,8,8,2017-06-20 00:00:00,08:00,1,78.0,41.0,21.0,-1.0,210.0,-1.0,1.0,33.0,442,0.29,0.0,0.33,0.0,0.18,0.0,2017,6,20
251,2017-06-27 15:39:00,157,3,4,2,8,0,0,531,1,2009,43.0,2,5,2,0,0,0,23,474,774,-77.60716339999999,43.1586911,4,84,218,34,26,2,2017-06-27 00:00:00,15:39,2,1.0,18.0,196.0,212.0,319.0,-1.0,23.0,-1.0,449,0.0,0.0,0.27,0.0,0.15,0.0,2017,6,27
252,2017-06-27 07:27:00,58,3,4,2,8,0,0,733,1,2005,53.0,2,4,2,1,4,1,25,749,773,-77.5554033,43.1454573,4,87,115,51,27,26,2017-06-27 00:00:00,07:27,1,1.0,19.0,4.0,278.0,104.0,8.0,23.0,-1.0,449,0.14,0.0,0.57,0.0,0.47,0.0,2017,6,27
253,2017-06-29 15:08:00,368,3,4,2,8,0,0,524,1,2009,47.0,1,4,2,0,0,0,25,650,775,-77.5886041,43.0867505,2,3,12,3,0,0,2017-06-29 00:00:00,15:08,2,3.0,-1.0,14.0,-1.0,-1.0,-1.0,-1.0,-1.0,178,0.0,0.0,0.03,0.0,0.02,0.0,2017,6,29
254,2017-07-03 14:52:00,336,3,4,2,8,0,0,1305,7,2012,50.0,1,5,2,0,0,0,25,430,776,-77.6253986,43.1584358,4,80,144,31,23,4,2017-07-03 00:00:00,14:52,2,7.0,87.0,24.0,-1.0,-1.0,-1.0,-1.0,271.0,371,0.0,0.0,0.03,0.0,0.03,0.0,2017,7,3
255,2017-07-03 17:40:00,380,0,4,3,4,1,1,919,1,2011,50.0,2,3,2,0,0,0,4,422,777,-77.6089468,43.1580474,4,65,234,7,1,0,2017-07-03 00:00:00,17:40,2,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,21.0,91,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,3
256,2017-07-06 14:45:00,337,3,4,2,8,0,0,767,1,2007,30.0,2,5,2,0,0,0,2,298,778,-77.6362733,43.19959,3,18,104,8,8,7,2017-07-06 00:00:00,14:45,2,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,374,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,6
257,2017-07-07 11:38:00,372,0,4,3,4,1,1,906,1,2011,29.0,2,4,2,1,0,0,25,115,779,-77.5995937,43.1908043,4,38,131,24,11,11,2017-07-07 00:00:00,11:38,1,11.0,-1.0,14.0,-1.0,2.0,86.0,-1.0,-1.0,186,0.14,0.0,0.07,0.0,0.03,0.0,2017,7,7
258,2017-07-10 23:06:00,332,15,14,2,4,1,1,381,7,2013,41.0,2,2,0,0,4,1,25,709,781,-77.6080844,43.1614399,4,90,222,28,11,1,2017-07-10 00:00:00,23:06,3,14.0,50.0,22.0,-1.0,-1.0,-1.0,-1.0,197.0,378,0.0,0.0,0.03,0.0,0.05,0.0,2017,7,10
259,2017-07-10 17:53:00,319,3,4,2,8,0,0,1604,5,2016,43.0,2,5,2,0,0,0,14,183,782,-77.5560309,43.1461766,4,91,110,47,1,0,2017-07-10 00:00:00,17:53,2,14.0,79.0,19.0,71.0,-1.0,-1.0,-1.0,-1.0,462,0.0,0.0,0.1,0.03,0.05,0.02,2017,7,10
260,2017-07-10 08:45:00,158,3,4,2,8,0,0,765,1,2007,46.0,2,5,2,0,0,1,2,553,780,-77.57615539999999,43.1758075,4,36,66,24,23,23,2017-07-10 00:00:00,08:45,1,14.0,55.0,10.0,226.0,-1.0,-1.0,1.0,-1.0,462,0.86,0.0,0.3,0.0,0.2,0.0,2017,7,10
261,2017-07-12 11:50:00,30,3,4,2,8,0,0,737,1,2005,54.0,1,5,2,1,0,0,14,321,783,-77.6276546,43.1563408,4,47,183,12,6,6,2017-07-12 00:00:00,11:50,1,16.0,19.0,20.0,206.0,120.0,127.0,9.0,154.0,464,0.0,0.0,0.13,0.0,0.28,0.0,2017,7,12
262,2017-07-13 07:40:00,179,3,4,2,8,0,0,507,1,2009,41.0,1,5,2,0,0,0,1,730,784,-77.56650440000001,43.1658502,4,5,46,3,2,2,2017-07-13 00:00:00,07:40,1,17.0,105.0,8.0,-1.0,-1.0,10.0,116.0,-1.0,465,0.0,0.0,0.17,0.0,0.18,0.0,2017,7,13
263,2017-07-14 07:26:00,218,13,4,0,12,1,1,729,1,2005,45.0,1,4,2,1,0,0,2,28,785,-77.6089124,43.15673899999999,4,65,202,19,16,15,2017-07-14 00:00:00,07:26,1,18.0,86.0,10.0,282.0,370.0,4.0,12.0,203.0,466,0.14,0.0,0.37,0.0,0.28,0.0,2017,7,14
264,2017-07-15 16:03:00,329,3,4,2,8,0,0,531,1,2009,37.0,2,5,2,0,0,0,17,360,786,-77.6506146,43.1357704,4,18,41,5,2,0,2017-07-15 00:00:00,16:03,2,19.0,-1.0,-1.0,26.0,-1.0,1.0,-1.0,383.0,467,0.14,0.0,0.07,0.0,0.03,0.0,2017,7,15
265,2017-07-17 10:55:00,375,2,4,2,4,1,1,738,1,2005,27.0,2,5,2,0,0,0,25,137,787,-77.6082346,43.15834,4,74,232,5,0,0,2017-07-17 00:00:00,10:55,1,21.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,207.0,207,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,17
266,2017-07-18 11:14:00,378,0,4,3,4,1,1,511,1,2009,37.0,2,4,2,0,0,0,2,560,789,-77.6711512,43.17744649999999,4,1,21,0,0,0,2017-07-18 00:00:00,11:14,1,22.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,106,0.0,0.0,0.0,0.0,0.0,0.0,2017,7,18
267,2017-07-18 08:20:00,240,18,4,2,11,1,1,512,1,2009,53.0,1,5,2,0,0,0,2,488,788,-77.7352216,43.1542787,5,0,16,0,0,0,2017-07-18 00:00:00,08:20,1,22.0,50.0,11.0,42.0,75.0,179.0,86.0,-1.0,470,0.0,0.0,0.07,0.0,0.12,0.0,2017,7,18
268,2017-07-21 10:56:00,342,3,4,2,8,0,0,915,1,2011,51.0,2,5,2,0,0,1,28,618,790,-77.5680457,43.12633049999999,3,13,54,4,4,4,2017-07-21 00:00:00,10:56,1,25.0,-1.0,21.0,16.0,20.0,-1.0,-1.0,218.0,318,0.0,0.0,0.1,0.0,0.05,0.0,2017,7,21
269,2017-07-24 14:34:00,338,3,4,2,8,0,0,753,1,2007,35.0,2,4,2,0,0,0,25,437,791,-77.6306571,43.1759589,3,25,83,19,1,1,2017-07-24 00:00:00,14:34,2,28.0,30.0,3.0,-1.0,-1.0,-1.0,-1.0,129.0,392,0.14,0.0,0.07,0.0,0.07,0.0,2017,7,24
270,2017-07-26 15:26:00,121,18,28,2,14,1,1,1616,4,2016,49.0,2,6,2,0,0,0,23,165,792,-77.5085526,43.179862,5,10,28,10,0,0,2017-07-26 00:00:00,15:26,2,30.0,72.0,33.0,4.0,65.0,107.0,47.0,-1.0,478,0.14,0.0,0.03,0.0,0.08,0.0,2017,7,26
271,2017-07-27 12:41:00,151,9,22,5,8,0,0,548,1,2009,46.0,2,5,2,4,4,1,25,684,604,-77.5958235,43.1477751,4,54,132,13,13,12,2017-07-27 00:00:00,12:41,2,31.0,19.0,22.0,65.0,-1.0,-1.0,4.0,-1.0,479,0.43,0.0,0.6,0.0,0.37,0.0,2017,7,27
272,2017-07-28 10:30:00,329,2,4,2,0,1,1,528,1,2009,37.0,2,4,2,1,0,0,33,421,606,-77.6082346,43.15834,4,74,232,5,0,0,2017-07-28 00:00:00,10:30,1,32.0,-1.0,-1.0,39.0,-1.0,14.0,-1.0,13.0,480,0.0,0.0,0.03,0.0,0.03,0.0,2017,7,28
273,2017-07-31 10:05:00,18,18,4,2,3,1,1,525,1,2009,57.0,2,5,2,0,0,0,25,431,607,-77.6256895,43.1226333,5,5,34,0,0,0,2017-07-31 00:00:00,10:05,1,35.0,150.0,7.0,316.0,-1.0,15.0,8.0,-1.0,483,0.0,0.0,0.77,0.0,0.85,0.0,2017,7,31
274,2017-08-02 14:24:00,64,3,4,1,8,0,0,369,7,2010,61.0,2,1,2,0,0,0,36,372,608,-77.6390976,43.173926,4,41,91,21,17,17,2017-08-02 00:00:00,14:24,2,37.0,1.0,57.0,-1.0,-1.0,-1.0,269.0,397.0,485,0.14,0.0,0.03,0.0,0.03,0.0,2017,8,2
275,2017-08-02 14:22:00,214,3,4,2,8,0,0,769,1,2007,59.0,2,5,2,0,0,0,5,271,610,-77.6239859,43.1215252,4,5,52,2,1,0,2017-08-02 00:00:00,14:22,2,37.0,15.0,98.0,25.0,9.0,-1.0,17.0,44.0,485,0.0,0.0,0.37,0.0,0.3,0.0,2017,8,2
276,2017-08-02 14:26:00,31,16,6,5,8,0,0,767,1,2007,59.0,2,5,2,0,0,1,13,676,609,-77.63729099999999,43.1499607,4,54,94,17,8,8,2017-08-02 00:00:00,14:26,2,37.0,9.0,201.0,72.0,-1.0,157.0,10.0,-1.0,485,0.0,0.0,0.5,0.0,0.25,0.0,2017,8,2
277,2017-08-08 09:01:00,119,3,4,2,8,0,0,1310,7,2012,55.0,2,5,2,0,0,0,2,180,611,-77.58964069999999,43.1257081,3,6,35,2,2,2,2017-08-08 00:00:00,09:01,1,43.0,4.0,6.0,57.0,315.0,-1.0,16.0,-1.0,491,0.29,0.0,0.5,0.0,0.38,0.0,2017,8,8
278,2017-08-09 16:14:00,377,0,4,7,4,1,1,519,1,2009,50.0,2,3,2,0,0,0,3,402,613,-77.6089468,43.1580474,4,65,234,7,1,0,2017-08-09 00:00:00,16:14,2,44.0,-1.0,49.0,-1.0,-1.0,-1.0,-1.0,-1.0,219,0.0,0.0,0.0,0.0,0.02,0.0,2017,8,9
279,2017-08-10 14:29:00,368,9,21,5,8,0,0,518,1,2009,47.0,1,5,2,0,0,0,5,402,614,-77.6089468,43.1580474,4,65,234,7,1,0,2017-08-10 00:00:00,14:29,2,45.0,-1.0,23.0,-1.0,-1.0,-1.0,-1.0,42.0,220,0.0,0.0,0.03,0.0,0.03,0.0,2017,8,10
280,2017-08-16 13:24:00,387,3,4,2,8,0,0,1416,7,2013,42.0,1,3,2,0,0,0,5,357,615,-77.6391656,43.1647871,4,27,117,22,20,11,2017-08-16 00:00:00,13:24,2,51.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,135,0.0,0.0,0.0,0.0,0.0,0.0,2017,8,16
281,2017-08-17 18:00:00,183,3,4,2,8,0,0,1319,7,2012,43.0,1,5,2,1,0,0,5,514,616,-77.5864412,43.1818898,4,20,57,12,3,1,2017-08-17 00:00:00,18:00,3,52.0,13.0,6.0,-1.0,269.0,279.0,88.0,-1.0,500,0.14,0.0,0.13,0.0,0.12,0.0,2017,8,17
282,2017-08-18 19:25:00,166,2,4,2,8,0,0,528,1,2009,53.0,2,5,2,0,0,0,14,29,617,-77.6123968,43.1561352,4,33,155,8,7,1,2017-08-18 00:00:00,19:25,3,53.0,7.0,234.0,19.0,-1.0,-1.0,26.0,-1.0,501,0.0,0.0,0.27,0.0,0.43,0.0,2017,8,18
283,2017-08-21 17:28:00,298,18,27,2,8,0,0,374,7,2013,46.0,2,5,2,0,0,0,2,167,618,-77.6108302,43.0897959,3,4,50,4,0,0,2017-08-21 00:00:00,17:28,2,56.0,15.0,4.0,446.0,86.0,217.0,8.0,234.0,504,0.14,0.0,0.3,0.0,0.23,0.0,2017,8,21
284,2017-08-21 13:00:00,76,0,4,3,8,0,0,1602,7,2016,50.0,2,5,2,0,0,1,23,821,619,-77.6074393,43.1149831,4,4,11,2,2,2,2017-08-21 00:00:00,13:00,2,56.0,13.0,35.0,-1.0,301.0,-1.0,43.0,334.0,504,0.0,0.0,0.03,0.0,0.15,0.0,2017,8,21
285,2017-08-22 06:04:00,156,3,4,2,8,0,0,363,7,2010,47.0,2,4,2,1,0,0,36,344,620,-77.6392577,43.1727757,4,32,84,19,0,0,2017-08-22 00:00:00,06:04,4,57.0,63.0,62.0,261.0,60.0,-1.0,23.0,-1.0,505,0.0,0.0,0.23,0.0,0.22,0.0,2017,8,22
286,2017-08-22 23:30:00,12,3,4,2,8,0,0,910,1,2011,71.0,2,5,0,0,0,0,5,268,622,-77.6256012,43.0851975,6,18,26,0,0,0,2017-08-22 00:00:00,23:30,3,57.0,30.0,153.0,-1.0,442.0,184.0,2.0,94.0,505,0.71,0.0,0.93,0.0,0.6,0.0,2017,8,22
287,2017-08-22 08:02:00,171,2,4,2,4,1,1,1411,7,2013,49.0,2,0,1,1,0,0,23,403,621,-77.6089468,43.1580474,4,65,234,7,1,0,2017-08-22 00:00:00,08:02,1,57.0,18.0,5.0,-1.0,169.0,132.0,9.0,441.0,505,0.14,0.0,0.33,0.0,0.33,0.0,2017,8,22
288,2017-08-23 19:40:00,373,3,4,2,8,0,0,517,1,2009,28.0,2,5,1,4,4,0,14,10,623,-77.5692631,43.1659612,4,7,37,3,2,2,2017-08-23 00:00:00,19:40,3,58.0,-1.0,63.0,-1.0,-1.0,-1.0,-1.0,-1.0,233,0.0,0.0,0.0,0.0,0.0,0.0,2017,8,23
289,2017-08-26 11:53:00,275,3,4,2,6,1,1,1301,7,2012,40.0,2,4,2,0,0,0,7,81,624,-77.6101141,43.1571903,4,31,229,3,0,0,2017-08-26 00:00:00,11:53,1,61.0,34.0,132.0,489.0,98.0,-1.0,125.0,353.0,509,0.0,0.0,0.0,0.0,0.02,0.0,2017,8,26
290,2017-08-29 08:29:00,93,3,4,2,8,0,0,543,1,2009,56.0,2,5,2,0,0,0,36,486,625,-77.5994383,43.1788572,4,32,94,5,3,0,2017-08-29 00:00:00,08:29,1,64.0,44.0,110.0,279.0,-1.0,-1.0,23.0,-1.0,512,0.0,0.0,0.23,0.0,0.4,0.0,2017,8,29
291,2017-09-01 21:10:00,387,3,4,2,8,0,0,536,1,2009,42.0,1,4,1,1,0,0,37,780,626,-77.6250477,43.1776401,4,21,70,12,7,7,2017-09-01 00:00:00,21:10,3,67.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.0,151,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,1
292,2017-09-06 06:50:00,66,0,4,3,4,1,1,1317,7,2012,59.0,2,5,2,0,0,0,25,304,627,-77.5939321,43.1725492,4,31,123,7,0,0,2017-09-06 00:00:00,06:50,4,2.0,102.0,13.0,-1.0,501.0,-1.0,17.0,131.0,520,0.0,0.0,0.47,0.03,0.27,0.03,2017,9,6
293,2017-09-06 09:50:00,87,0,4,3,4,1,1,373,7,2013,44.0,1,5,2,0,0,0,25,288,629,-77.64394759999999,43.2275325,3,8,17,6,0,0,2017-09-06 00:00:00,09:50,1,2.0,30.0,6.0,-1.0,-1.0,86.0,59.0,-1.0,520,0.14,0.0,0.17,0.0,0.28,0.0,2017,9,6
294,2017-09-07 05:17:00,359,2,4,2,4,1,1,753,1,2007,46.0,2,3,1,0,0,0,25,138,628,-77.5748474,43.1611927,4,10,35,5,3,3,2017-09-07 00:00:00,05:17,4,3.0,-1.0,14.0,127.0,136.0,-1.0,-1.0,-1.0,366,0.0,0.0,0.03,0.0,0.03,0.0,2017,9,7
295,2017-09-08 07:35:00,75,3,4,2,8,0,0,366,7,2010,60.0,1,4,2,1,0,0,25,205,630,-77.63894619999999,43.2028415,4,59,100,11,2,2,2017-09-08 00:00:00,07:35,1,4.0,30.0,1.0,-1.0,28.0,18.0,19.0,-1.0,522,0.14,0.14,0.4,0.03,0.27,0.02,2017,9,8
296,2017-09-10 15:45:00,295,3,4,2,8,0,0,1292,7,2011,28.0,2,5,2,0,0,0,37,79,635,-77.6385279,43.1269859,4,23,42,19,3,1,2017-09-10 00:00:00,15:45,2,6.0,43.0,34.0,227.0,117.0,-1.0,21.0,296.0,524,0.0,0.0,0.23,0.0,0.15,0.0,2017,9,10
297,2017-09-10 16:42:00,363,0,4,3,6,1,1,550,1,2009,51.0,1,4,2,0,0,0,14,358,631,-77.5444095,43.23319559999999,4,1,5,1,1,0,2017-09-10 00:00:00,16:42,2,6.0,-1.0,17.0,-1.0,-1.0,-1.0,-1.0,275.0,275,0.0,0.0,0.03,0.0,0.02,0.0,2017,9,10
298,2017-09-12 15:20:00,224,3,4,2,8,0,0,1311,7,2012,48.0,1,5,2,0,0,1,5,539,634,-77.5836559,43.1709167,4,13,85,7,0,0,2017-09-12 00:00:00,15:20,2,8.0,14.0,18.0,214.0,409.0,-1.0,23.0,-1.0,526,0.0,0.0,0.33,0.0,0.23,0.0,2017,9,12
299,2017-09-13 16:46:00,153,3,4,2,3,1,1,1614,4,2016,57.0,1,4,2,0,0,0,5,30,637,-77.600195,43.171033,4,50,89,31,3,0,2017-09-13 00:00:00,16:46,2,9.0,5.0,92.0,11.0,-1.0,22.0,52.0,-1.0,513,0.29,0.0,0.37,0.0,0.52,0.0,2017,9,13
300,2017-09-13 10:39:00,210,3,4,2,8,0,0,383,7,2013,36.0,2,5,2,0,0,0,37,302,632,-77.59339179999999,43.1723046,4,31,118,11,5,5,2017-09-13 00:00:00,10:39,1,9.0,126.0,2.0,61.0,139.0,-1.0,24.0,-1.0,527,0.14,0.0,0.23,0.0,0.13,0.0,2017,9,13
301,2017-09-13 14:19:00,85,3,4,2,8,0,0,547,1,2009,60.0,2,4,2,0,0,0,5,56,636,-77.58580189999999,43.1617245,4,28,65,5,5,5,2017-09-13 00:00:00,14:19,2,9.0,27.0,33.0,-1.0,170.0,-1.0,59.0,99.0,527,0.0,0.0,0.03,0.0,0.08,0.0,2017,9,13
302,2017-09-13 11:16:00,361,3,4,2,8,0,0,385,7,2013,48.0,2,5,2,0,0,0,25,346,633,-77.606005,43.1473306,4,33,108,11,7,7,2017-09-13 00:00:00,11:16,1,9.0,11.0,146.0,-1.0,-1.0,7.0,-1.0,125.0,372,0.0,0.0,0.37,0.0,0.2,0.0,2017,9,13
303,2017-09-15 08:27:00,213,0,4,3,4,1,1,907,1,2011,59.0,2,0,2,1,0,0,23,474,638,-77.60716339999999,43.1586911,4,84,218,34,26,2,2017-09-15 00:00:00,08:27,1,11.0,126.0,189.0,13.0,92.0,-1.0,40.0,-1.0,529,0.0,0.0,0.03,0.0,0.25,0.0,2017,9,15
304,2017-09-15 21:15:00,192,2,4,2,4,1,1,761,1,2007,70.0,2,3,2,0,0,0,5,404,639,-77.6089468,43.1580474,4,65,234,7,1,0,2017-09-15 00:00:00,21:15,3,11.0,160.0,28.0,31.0,-1.0,191.0,13.0,-1.0,529,0.0,0.0,0.23,0.0,0.15,0.0,2017,9,15
305,2017-09-16 12:14:00,298,3,4,2,5,1,1,1311,7,2012,47.0,2,6,4,3,0,1,23,827,640,-77.5554033,43.1454573,4,87,115,51,27,26,2017-09-16 00:00:00,12:14,2,12.0,41.0,2.0,472.0,112.0,243.0,34.0,26.0,530,0.14,0.0,0.07,0.0,0.2,0.0,2017,9,16
306,2017-09-18 08:08:00,88,21,4,1,8,0,0,752,1,2007,58.0,2,5,1,0,0,0,25,101,641,-77.624776,43.179418,4,36,77,12,4,2,2017-09-18 00:00:00,08:08,1,14.0,140.0,95.0,-1.0,-1.0,-1.0,36.0,502.0,532,0.0,0.0,0.0,0.03,0.12,0.05,2017,9,18
